,hour,longitude,latitude,value
96,1,118.7451,32.0365,8.0
97,2,118.8364,32.0831,37.0
98,2,118.7614,32.0472,15.0
99,2,118.779,32.0735,9.0
100,2,118.822,32.0821,9.67
101,2,118.8257,32.0465,43.0
102,2,118.8345,31.9018,152.0
103,2,118.8143,32.016,19.0
104,2,118.8604,31.969,29.0
105,2,118.9309,32.0636,41.0
106,2,118.8389,32.1051,11.0
107,2,118.7562,32.0838,35.5
108,2,118.8518,32.346,16.0
109,2,118.7694,32.0374,19.0
110,2,118.7884,31.9979,21.0
111,2,118.7483,31.9955,24.0
112,2,118.915,32.0977,7.5
113,2,118.7987,32.0569,41.0
114,2,118.7862,32.0566,16.0
115,2,118.7906,32.0944,40.0
116,2,118.8978,32.092,6.0
117,2,118.7346,32.0179,16.0
118,2,118.8191,32.0292,6.0
119,2,118.7772,32.0985,23.0
120,2,118.8627,31.9495,44.0
121,2,118.7462,32.0578,21.0
122,2,118.7314,32.0059,58.33
123,2,118.7507,31.9868,11.5
124,2,118.8382,32.0498,12.0
125,2,118.732,32.1485,23.0
126,2,118.799,31.9379,49.0
127,3,118.6279,32.0648,50.0
128,3,118.741,32.0832,27.0
129,3,118.8646,32.0408,125.0
130,3,118.7239,32.1779,8.0
131,3,118.7297,31.9714,16.0
132,3,118.7634,32.1175,37.0
133,3,118.8,32.0519,12.0
134,3,118.7584,32.0368,10.0
135,3,118.7809,32.0638,26.0
136,3,118.881,32.1295,39.0
137,3,118.7976,31.9114,12.0
138,3,118.8871,31.9456,22.0
139,3,118.7426,32.0346,10.0
140,3,118.7879,31.915,64.0
141,3,118.7427,32.0493,68.0
142,3,118.7845,32.0757,10.0
143,3,118.7945,32.0723,10.0
144,3,118.7652,32.0938,25.0
145,3,118.8036,31.9776,33.0
146,3,118.78,31.9995,146.0
147,4,118.7015,32.0295,49.0
148,4,118.6326,32.0635,19.0
149,4,118.8106,31.9379,14.0
150,4,118.8375,32.1085,70.5
151,4,118.8168,32.0305,35.0
152,4,118.7843,31.9946,57.0
153,4,118.7103,32.1174,8.0
154,4,118.7881,32.0497,17.5
155,4,118.8516,32.0099,32.0
156,4,118.9152,32.1044,54.0
157,4,118.7889,31.9124,80.0
158,4,118.8699,32.0232,41.0
159,4,118.8135,32.0203,43.0
160,4,118.821,31.974,37.0
161,4,118.8959,31.8884,8.0
162,4,118.7675,31.9747,9.0
163,4,118.8251,32.1045,25.0
164,4,118.8469,32.0249,45.0
165,4,118.7659,32.0539,12.0
166,4,118.8523,31.9368,39.0
167,4,118.9123,32.1188,8.0
168,4,118.8019,32.0522,10.0
169,4,118.79,32.1139,7.0
170,4,118.7966,32.0418,18.0
171,4,118.7511,31.986,17.0
172,4,118.7737,32.0899,28.0
173,4,118.7566,32.0705,110.0
174,4,118.8574,31.9649,25.0
175,4,118.84,31.9122,134.0
176,4,118.8117,32.0868,9.0
177,4,118.9101,31.9077,77.5
178,4,118.8771,32.1286,40.0
179,4,118.7763,31.9826,8.0
180,4,118.8233,32.1212,27.0
181,5,118.7398,32.0068,23.5
182,5,118.8594,32.0428,20.0
183,5,118.8271,32.0378,48.33
184,5,118.871,32.1013,78.0
185,5,118.7561,32.146,25.0
186,5,118.8253,31.9511,79.0
187,5,118.8071,32.0445,19.0
188,5,118.7517,32.1339,19.0
189,5,118.8465,31.9558,23.0
190,5,118.8183,32.0641,27.0
191,5,118.7863,32.0478,16.0
192,5,118.8099,31.9447,16.0
193,5,118.7931,31.9175,14.0
194,5,118.6492,31.9115,21.0
195,5,118.7645,32.0283,19.0
196,5,118.9055,32.0355,36.0
197,5,118.7783,32.0606,34.0
198,5,118.7278,31.9731,8.5
199,5,118.8189,31.9353,42.5
200,5,118.7367,32.0376,15.5
201,5,118.859,31.9554,98.0
202,5,118.8434,32.3634,81.0
203,5,118.767,32.0129,8.0
204,5,118.745,32.0303,53.5
205,5,118.7606,31.9689,9.0
206,5,118.8929,32.1381,25.0
207,5,118.8383,32.1147,13.5
208,5,118.8453,32.0235,134.0
209,5,118.6422,32.0835,117.0
210,5,118.8429,31.8936,37.0
211,5,118.8898,31.969,38.0
212,5,118.7936,32.0594,31.67
213,5,118.9215,32.1056,38.0
214,5,118.7777,32.0761,66.67
215,5,118.8644,32.1383,24.0
216,5,118.8595,32.0252,39.0
217,5,118.7728,32.0992,79.0
218,5,118.8745,31.9694,65.0
219,5,118.7911,31.9507,12.0
220,5,118.8199,32.1131,33.5
221,5,118.8473,31.9309,26.33
222,5,118.7239,32.0113,30.0
223,5,118.77,32.0893,76.5
224,5,118.7875,32.0282,9.0
225,5,118.7492,32.0716,30.0
226,5,118.7543,32.084,34.0
227,5,118.8136,32.0066,77.5
228,5,118.7817,31.9718,164.0
229,5,118.8911,32.1619,72.0
230,5,118.757,32.0938,35.0
231,5,118.8403,32.0918,68.0
232,5,118.6699,31.9058,29.0
233,5,118.8549,31.967,27.0
234,5,118.8801,32.1314,41.0
235,5,118.8213,32.047,6.0
236,5,118.8166,31.8924,38.0
237,5,118.797,31.997,26.0
238,5,118.7985,32.0347,28.0
239,5,118.8147,32.033,28.5
240,5,118.7846,32.018,19.0
241,5,118.7186,31.96,35.0
242,5,118.9147,31.9214,15.0
243,5,118.7493,32.0448,16.0
244,5,118.9116,32.1193,103.0
245,5,118.8005,32.0938,12.0
246,5,118.7828,32.0894,19.5
247,5,118.8279,32.0888,8.0
248,5,118.7712,32.0459,16.0
249,5,118.7393,32.049,8.0
250,5,118.9039,32.0978,10.0
251,6,118.8556,32.011,81.5
252,6,118.8175,31.9786,7.0
253,6,118.7371,31.9792,39.0
254,6,118.8079,31.997,17.0
255,6,118.7899,31.9484,26.6
256,6,118.8112,32.0871,17.5
257,6,118.7791,32.0419,31.33
258,6,118.7906,32.0396,28.0
259,6,118.7548,32.041,20.0
260,6,118.8199,32.0382,40.0
261,6,118.8703,32.0246,57.0
262,6,118.7298,31.971,15.0
263,6,118.7174,32.0069,39.0
264,6,118.8149,32.3348,14.0
265,6,118.8443,32.0412,57.5
266,6,118.8306,32.0546,27.0
267,6,118.6327,32.0872,12.33
268,6,118.6411,32.0813,27.0
269,6,118.8549,32.0346,11.5
270,6,118.7782,32.1148,23.0
271,6,118.8373,32.1271,22.0
272,6,118.7683,31.9976,14.0
273,6,118.8352,31.9556,16.5
274,6,118.857,31.9646,18.0
275,6,118.734,32.1396,8.0
276,6,118.7612,31.9658,14.0
277,6,118.8345,32.117,32.0
278,6,118.9033,32.058,32.5
279,6,118.747,32.0342,28.5
280,6,118.8549,32.024,8.0
281,6,118.8758,32.1208,162.0
282,6,118.846,32.1191,18.0
283,6,118.8061,32.0108,91.0
284,6,118.8071,32.0445,22.67
285,6,118.9559,32.065,28.5
286,6,118.6633,31.91,11.0
287,6,118.8645,32.1197,17.0
288,6,118.7503,32.0213,36.4
289,6,118.6301,32.0598,15.5
290,6,118.7572,32.0914,8.5
291,6,118.7959,31.9373,23.5
292,6,118.7735,32.0745,8.5
293,6,118.8447,32.107,11.0
294,6,118.8203,32.101,32.0
295,6,118.8622,31.9492,27.0
296,6,118.824,32.1435,13.0
297,6,118.868,31.9571,34.33
298,6,118.8155,31.9633,28.5
299,6,118.8051,31.9215,46.5
300,6,118.7787,32.0883,19.0
301,6,118.6301,32.0717,10.0
302,6,118.9009,32.0916,14.12
303,6,118.7807,32.0139,21.0
304,6,118.7669,32.0378,28.0
305,6,118.7309,32.0173,27.5
306,6,118.8516,31.8441,164.0
307,6,118.9231,32.1138,50.0
308,6,118.902,32.1054,37.0
309,6,118.7597,31.9912,22.0
310,6,118.7835,31.9882,18.0
311,6,118.7362,32.0376,40.0
312,6,118.767,32.0198,24.5
313,6,118.8311,32.0427,31.0
314,6,118.6135,32.0621,19.0
315,6,118.7733,32.0536,32.0
316,6,118.8961,32.1339,7.0
317,6,118.8317,31.9072,22.0
318,6,118.7973,32.1218,65.5
319,6,118.7723,32.0638,17.0
320,6,118.8871,32.1216,16.0
321,6,118.8263,31.9661,43.0
322,6,118.8905,31.9552,51.0
323,6,118.8548,32.1104,45.0
324,6,118.8158,32.0168,29.5
325,6,118.7595,32.0298,12.0
326,6,118.7764,32.0251,74.5
327,6,118.753,32.0698,49.5
328,6,118.7828,31.9745,35.0
329,6,118.816,31.9422,49.0
330,6,118.7464,32.0034,69.0
331,6,118.9487,32.1416,10.0
332,6,118.8186,31.8899,42.0
333,6,118.8223,32.0785,132.0
334,6,118.7401,32.0876,157.0
335,6,118.782,32.0974,8.0
336,6,118.7432,32.0446,74.25
337,6,118.8377,31.9427,35.5
338,6,118.8487,31.952,105.0
339,6,118.8241,31.9212,29.0
340,6,118.7967,31.9765,8.0
341,6,118.7406,32.0692,16.0
342,6,118.9291,32.1268,36.0
343,6,118.8473,31.9382,30.5
344,6,118.7275,32.1132,11.0
345,6,118.724,31.984,8.5
346,6,118.9338,32.1018,40.75
347,6,118.7658,31.9764,23.5
348,6,118.7625,32.0786,15.0
349,6,118.8196,31.9874,18.0
350,6,118.8371,31.8931,30.5
351,6,118.7863,32.0492,28.33
352,6,118.8056,31.9819,11.0
353,6,118.7999,32.0935,78.5
354,6,118.7867,32.0689,13.0
355,6,118.725,32.1648,113.0
356,6,118.7442,32.0577,36.86
357,6,118.7584,32.0497,40.36
358,6,118.8575,31.9267,17.0
359,6,118.7506,31.964,46.0
360,6,118.8319,32.0839,35.5
361,6,118.9209,32.0918,13.0
362,6,118.942,32.1226,7.0
363,6,118.9132,32.1044,13.0
364,6,118.8389,31.9783,98.0
365,6,118.9395,32.0655,20.0
366,6,118.8753,32.0995,25.0
367,6,118.9883,32.1376,8.0
368,6,118.8004,32.0571,24.67
369,6,118.9386,32.132,11.67
370,6,118.7749,32.0059,28.5
371,7,118.7978,31.9892,16.8
372,7,118.7535,32.0263,47.11
373,7,118.8229,32.1026,48.0
374,7,118.8518,31.9593,29.0
375,7,118.7879,32.0284,50.0
376,7,118.8399,32.1173,69.5
377,7,118.8213,31.9748,30.0
378,7,118.8436,31.926,27.25
379,7,118.8298,31.9589,38.0
380,7,118.8923,32.1717,66.0
381,7,118.8672,31.7771,30.5
382,7,118.8378,31.9837,105.0
383,7,118.7716,32.0609,56.0
384,7,118.7429,32.0183,62.75
385,7,118.7885,32.0649,83.33
386,7,118.8622,31.9369,52.0
387,7,118.8243,32.0324,79.5
388,7,118.7464,32.1526,30.5
389,7,118.738,32.1338,125.0
390,7,118.8865,32.0515,41.5
391,7,118.7085,32.1187,18.0
392,7,118.826,32.3395,33.75
393,7,118.8877,31.9465,52.5
394,7,118.8284,32.0908,41.0
395,7,118.6326,32.0623,14.0
396,7,118.8729,32.1682,12.0
397,7,118.8803,32.1287,44.44
398,7,118.7704,32.0152,66.33
399,7,118.7464,32.0625,52.33
400,7,118.8162,31.9527,26.0
401,7,118.7251,32.0224,48.5
402,7,118.8609,31.9659,81.0
403,7,118.8511,32.035,76.0
404,7,118.6289,32.0733,15.33
405,7,118.9338,32.1279,14.64
406,7,118.789,31.9579,48.12
407,7,118.6338,32.0524,22.17
408,7,118.7268,32.0009,65.0
409,7,118.8658,32.0385,58.5
410,7,118.6698,31.9009,17.0
411,7,118.7691,32.0324,32.0
412,7,118.7017,32.0292,70.0
413,7,118.923,32.0992,43.6
414,7,118.829,31.9037,17.0
415,7,118.8162,32.0165,39.0
416,7,118.8331,32.3513,37.0
417,7,118.8213,32.0733,18.0
418,7,119.0382,31.6655,8.5
419,7,118.9531,32.1073,12.0
420,7,118.6342,32.0822,12.67
421,7,118.7802,32.0773,38.4
422,7,118.7695,32.0491,52.0
423,7,119.052,31.6691,26.0
424,7,118.8345,32.0819,24.33
425,7,118.7548,32.0843,78.0
426,7,118.7953,31.9312,48.0
427,7,118.8021,32.0589,48.0
428,7,118.8781,31.9797,22.0
429,7,118.7959,32.0175,81.25
430,7,118.8612,32.0122,93.0
431,7,118.7416,32.0817,58.0
432,7,118.7663,32.0026,20.0
433,7,118.7437,32.0928,12.0
434,7,118.9081,31.3418,56.0
435,7,118.7364,32.164,17.0
436,7,118.6173,32.0609,20.0
437,7,118.8903,32.0886,12.5
438,7,118.8602,31.9486,61.0
439,7,118.8477,31.9486,124.0
440,7,118.9369,32.1051,27.6
441,7,118.6431,32.0878,29.0
442,7,118.8506,32.0106,19.5
443,7,118.7829,32.0569,30.5
444,7,118.9053,32.0561,18.0
445,7,118.8245,32.1341,29.5
446,7,118.6467,32.0626,30.6
447,7,118.8403,32.0918,28.0
448,7,118.8443,32.3529,9.0
449,7,118.7832,31.9887,37.0
450,7,118.751,31.9636,58.67
451,7,118.7918,32.2168,72.0
452,7,118.728,31.9754,71.0
453,7,118.7561,32.0973,36.0
454,7,118.7729,31.9769,28.0
455,7,118.8513,31.9342,57.0
456,7,118.6083,32.0775,43.0
457,7,118.7761,32.1125,58.0
458,7,118.8367,31.8933,43.67
459,7,118.7785,32.0397,78.0
460,7,118.7895,31.943,51.2
461,7,118.8561,32.043,68.5
462,7,118.7278,32.1463,20.0
463,7,118.816,32.0498,59.33
464,7,118.8011,32.0305,55.0
465,7,118.7813,32.0074,21.0
466,7,118.7921,32.0802,19.0
467,7,118.7594,32.0384,36.0
468,7,118.9621,32.1178,8.0
469,7,118.9629,32.0611,101.0
470,7,118.7665,32.1051,29.0
471,7,118.9465,32.0587,43.0
472,7,118.7697,32.0792,50.0
473,7,118.9231,32.1322,7.0
474,7,118.7927,32.005,81.5
475,7,118.7286,31.9863,61.4
476,7,118.8848,32.1379,44.0
477,7,118.9116,32.1034,38.0
478,7,119.0366,31.6367,39.67
479,7,118.7542,31.9928,112.5
480,7,118.8485,32.1276,17.0
481,7,118.7237,32.136,25.0
482,7,118.765,31.9574,57.5
483,7,118.9239,32.1098,44.43
484,7,118.739,32.045,34.5
485,7,118.921,32.1197,21.0
486,7,118.8258,32.0536,37.0
487,7,118.8097,32.0064,29.0
488,7,118.9129,32.0893,7.0
489,7,118.9145,31.9147,39.0
490,7,118.8187,32.1115,47.0
491,7,118.8135,32.0349,25.0
492,7,118.9016,32.0921,19.0
493,7,118.7642,31.9677,57.5
494,7,118.814,32.0975,56.0
495,7,118.8773,32.1162,32.0
496,7,118.7434,32.0056,50.71
497,7,118.887,31.7427,2.0
498,7,118.8494,31.9183,56.25
499,7,118.7502,32.0468,67.2
500,7,118.7256,32.0125,47.0
501,7,118.834,31.933,49.0
502,7,118.7975,31.8915,39.0
503,7,118.8248,32.3247,17.0
504,7,118.8434,31.9654,50.5
505,7,118.8361,31.9461,37.5
506,7,118.9918,32.1383,9.0
507,7,118.7632,32.0679,100.0
508,7,118.8659,32.0207,54.0
509,7,118.8053,31.9367,53.67
510,7,118.704,31.944,11.0
511,7,118.7954,32.0506,10.0
512,7,118.7856,32.091,46.86
513,7,118.8743,31.9707,39.75
514,7,118.8373,32.1271,31.83
515,7,118.8268,31.94,55.0
516,7,118.8717,32.0096,33.33
517,7,118.838,32.1075,47.71
518,7,118.8433,31.9109,88.0
519,7,118.77,32.0943,85.5
520,7,118.7371,32.036,51.0
521,7,118.8704,31.9538,36.0
522,7,119.0097,32.1488,38.0
523,7,118.7892,32.1216,56.0
524,7,118.8813,31.9637,32.0
525,7,118.842,32.0178,37.0
526,7,118.7407,31.9934,24.0
527,7,118.8968,32.131,22.67
528,7,119.0147,32.0485,157.0
529,7,118.9363,32.0619,12.0
530,7,118.758,32.018,71.0
531,7,118.721,31.9681,37.0
532,7,118.6743,31.9122,64.0
533,7,118.7555,32.1091,73.0
534,7,119.0423,31.6528,41.33
535,7,118.7901,31.9134,39.0
536,7,118.7421,32.0725,47.86
537,7,118.8001,32.0958,50.0
538,7,118.8041,32.0397,68.33
539,7,118.8259,32.1204,25.0
540,7,118.8165,31.9653,11.0
541,8,118.8446,31.9091,42.0
542,8,118.8152,31.9898,118.0
543,8,118.8768,32.1231,50.5
544,8,118.79,32.0243,36.0
545,8,118.8176,32.3371,38.25
546,8,118.86,31.9688,33.0
547,8,118.6139,32.0617,21.0
548,8,118.8506,31.929,42.25
549,8,118.892,32.1272,35.6
550,8,119.032,31.6803,10.0
551,8,118.6285,32.0736,32.7
552,8,119.0534,31.6481,41.67
553,8,118.8236,32.1015,21.5
554,8,118.836,31.9704,53.11
555,8,118.7783,32.0971,79.67
556,8,118.7592,32.0185,64.0
557,8,118.7055,32.1397,77.0
558,8,118.817,32.0298,48.0
559,8,118.8518,31.842,40.0
560,8,118.8836,31.9454,46.0
561,8,118.8727,31.9385,67.0
562,8,118.8343,31.9573,32.5
563,8,118.9187,32.1146,15.0
564,8,118.8478,32.1258,29.67
565,8,118.9363,32.1302,14.2
566,8,118.6625,32.1006,121.0
567,8,118.8447,32.0179,52.0
568,8,118.8288,32.1372,31.0
569,8,118.7737,32.0551,78.0
570,8,118.7149,32.1476,30.67
571,8,118.7375,32.0359,71.43
572,8,118.8347,31.9025,19.5
573,8,118.8924,32.1451,22.2
574,8,118.8509,31.9576,28.0
575,8,118.8389,32.1053,68.43
576,8,118.8246,32.0737,33.0
577,8,118.7363,31.9562,37.0
578,8,118.8381,32.0427,26.0
579,8,118.7551,32.0457,86.67
580,8,118.9382,32.0567,88.5
581,8,118.8448,32.1484,88.0
582,8,118.9195,32.1042,48.71
583,8,118.7395,32.0512,35.62
584,8,118.7262,31.989,60.0
585,8,118.7883,31.9138,9.0
586,8,118.769,32.0789,72.4
587,8,118.7234,32.1237,66.0
588,8,118.8765,32.1694,10.0
589,8,118.7808,32.0113,90.0
590,8,118.7112,32.1153,28.0
591,8,118.8164,32.1091,21.0
592,8,118.6413,32.087,56.0
593,8,118.8923,31.3443,55.0
594,8,118.8082,32.0137,91.4
595,8,118.8727,31.9479,57.6
596,8,118.7635,31.9764,52.67
597,8,118.742,32.0817,20.67
598,8,118.9174,32.0751,53.33
599,8,118.7443,31.9959,27.0
600,8,118.9827,32.1224,27.0
601,8,118.863,32.0134,43.67
602,8,118.8258,31.9661,46.67
603,8,118.8468,32.0943,49.0
604,8,118.913,31.9299,95.0
605,8,118.7264,32.1457,25.5
606,8,118.6975,31.9453,67.0
607,8,118.7938,31.9804,46.5
608,8,118.7367,32.0236,74.2
609,8,118.7519,32.0868,120.5
610,8,118.772,32.1138,12.0
611,8,118.8013,31.9106,13.0
612,8,118.7687,32.0881,42.0
613,8,118.785,32.0772,63.0
614,8,118.8523,31.9414,80.25
615,8,118.8143,31.9384,49.3
616,8,118.8366,31.9446,44.0
617,8,118.7987,31.9305,29.0
618,8,118.763,32.0296,85.2
619,8,119.0308,31.6435,45.0
620,8,118.6492,32.0614,13.0
621,8,118.9186,32.0295,42.0
622,8,118.9214,31.9356,12.33
623,8,118.9057,32.0949,30.58
624,8,118.8133,32.0972,11.0
625,8,118.8007,32.0311,96.0
626,8,118.756,31.9651,64.4
627,8,118.749,32.0599,53.67
628,8,118.6266,32.0565,24.0
629,8,118.7702,32.0152,58.25
630,8,118.7986,32.1009,16.0
631,8,118.799,32.0192,143.0
632,8,118.7406,32.1539,49.0
633,8,118.7893,32.0483,28.78
634,8,118.7511,32.0372,50.4
635,8,118.863,32.3551,7.0
636,8,118.9008,32.0427,42.0
637,8,118.8707,31.915,53.0
638,8,118.8992,32.1577,10.0
639,8,118.6724,31.9113,50.5
640,8,118.9291,32.1229,6.0
641,8,118.8046,31.9611,128.0
642,8,118.86,32.1208,50.0
643,8,118.6393,31.9055,37.0
644,8,118.8011,32.0402,30.5
645,8,118.8105,32.0472,52.0
646,8,118.8735,32.1357,9.5
647,8,118.827,32.0564,29.0
648,8,118.7488,32.0261,55.67
649,8,118.6375,32.0666,8.67
650,8,118.8019,32.0058,64.5
651,8,118.799,31.9914,41.0
652,8,118.902,32.1055,38.0
653,8,118.6772,31.9385,67.0
654,8,118.8952,32.0552,31.5
655,8,118.749,32.2393,27.0
656,8,119.037,31.6605,34.0
657,8,119.0552,31.6667,163.0
658,8,118.7861,32.117,65.33
659,8,118.7848,32.0598,59.0
660,8,118.7049,32.125,18.0
661,8,118.742,32.0099,34.8
662,8,118.8145,32.062,43.0
663,8,118.8539,32.0289,41.75
664,8,118.9124,32.0486,52.25
665,8,119.0292,31.6706,8.0
666,8,118.7379,32.062,88.0
667,8,118.8671,32.0231,30.08
668,8,118.8589,31.9491,40.8
669,8,118.8624,32.3415,40.0
670,8,118.8253,32.1274,55.0
671,8,118.9556,32.0609,29.0
672,8,118.8557,32.0429,39.4
673,8,118.8522,32.3474,38.75
674,8,118.8429,31.8936,48.0
675,8,118.789,31.9499,45.5
676,8,118.7334,31.9956,26.31
677,8,118.7757,32.0678,29.4
678,8,118.7451,32.1441,81.5
679,8,118.612,32.0831,67.0
680,8,118.9371,32.0985,85.5
681,8,118.8247,31.9498,41.25
682,8,118.7237,32.136,37.0
683,8,118.7639,32.1553,46.0
684,8,118.7427,32.0714,26.67
685,8,118.8897,32.0884,32.5
686,8,118.8074,31.9467,19.5
687,8,118.7605,32.0941,41.33
688,8,118.7083,31.8737,13.0
689,8,118.7216,31.9804,47.29
690,8,118.8367,32.1282,22.0
691,8,118.72,32.1617,92.33
692,8,118.9329,32.1113,9.0
693,8,118.8459,32.3563,32.0
694,8,118.8347,32.3347,19.0
695,8,118.9059,32.1367,9.0
696,8,118.8217,32.0381,82.0
697,8,118.768,31.9969,98.25
698,8,118.7963,32.0644,70.4
699,8,118.8278,31.9382,58.0
700,8,118.7227,32.01,17.86
701,8,118.8535,32.0606,65.0
702,8,118.8154,32.0852,16.0
703,8,118.9904,32.1367,17.0
704,8,118.7938,31.9397,69.0
705,8,118.7728,32.037,73.75
706,8,118.8386,31.926,52.5
707,8,118.8201,31.8834,21.0
708,8,118.7836,32.0335,56.17
709,8,118.8894,31.9615,9.0
710,8,118.7812,31.9987,14.0
711,8,118.8842,32.1378,18.0
712,8,118.9621,32.1193,30.5
713,8,118.942,32.1226,8.0
714,8,118.6538,32.0697,8.5
715,8,118.7751,31.9778,61.0
716,8,118.8494,31.9183,25.4
717,8,118.9061,31.3389,38.0
718,8,118.8743,31.9686,40.5
719,8,118.8371,32.0317,59.0
720,9,118.7475,32.0729,42.33
721,9,118.8189,32.1142,27.0
722,9,118.7648,32.0213,51.0
723,9,118.8802,32.0215,21.0
724,9,118.7173,32.0071,40.25
725,9,118.823,32.0709,25.0
726,9,118.6178,32.0615,22.0
727,9,118.8196,31.9906,40.0
728,9,118.8239,32.1031,42.5
729,9,118.8611,31.9302,10.0
730,9,118.862,32.0126,47.5
731,9,118.8115,32.0527,51.5
732,9,118.9311,32.13,8.5
733,9,118.7029,32.1448,50.0
734,9,118.825,31.9386,8.5
735,9,118.7477,32.13,15.0
736,9,118.8573,32.3614,20.0
737,9,118.8421,32.0347,24.2
738,9,118.8388,31.9578,33.0
739,9,118.8031,32.0623,13.67
740,9,118.7429,32.0596,62.75
741,9,119.038,31.701,78.0
742,9,118.7305,31.9925,12.0
743,9,118.8417,32.0918,8.5
744,9,118.8807,31.9893,19.0
745,9,118.9346,32.1533,36.0
746,9,118.8078,32.0424,49.5
747,9,118.8349,32.1072,32.33
748,9,118.909,31.9098,26.0
749,9,118.7048,32.155,76.0
750,9,118.7322,32.1549,25.5
751,9,118.8003,32.0937,26.5
752,9,118.7625,31.9776,17.0
753,9,118.7268,32.0244,9.5
754,9,119.0588,31.6422,28.0
755,9,118.6418,32.0473,7.0
756,9,118.8942,32.0902,7.5
757,9,118.6563,32.0729,105.0
758,9,118.7577,32.2385,16.0
759,9,118.8256,32.0563,50.67
760,9,118.9187,32.1146,10.5
761,9,118.8422,32.0252,26.67
762,9,118.79,31.9429,14.0
763,9,118.7269,32.1398,14.0
764,9,118.9007,32.1364,7.5
765,9,118.7932,31.9108,8.0
766,9,118.9562,32.1595,21.67
767,9,118.7798,32.098,10.0
768,9,118.6489,32.0606,17.0
769,9,118.8691,31.9108,39.0
770,9,118.891,32.1268,7.0
771,9,118.7559,32.0569,8.0
772,9,118.8018,31.8926,15.0
773,9,118.7249,32.1794,12.0
774,9,118.8428,32.1168,71.5
775,9,118.6326,32.0623,8.0
776,9,118.7918,32.0875,27.0
777,9,118.8833,31.9456,35.0
778,9,118.8434,32.3634,9.0
779,9,118.7325,32.0362,48.0
780,9,118.8851,32.1368,8.0
781,9,119.0461,31.6452,10.0
782,9,118.8295,31.9748,72.0
783,9,118.7597,32.0465,8.0
784,9,118.7768,32.0063,41.33
